postcode,easting,northing,soilType,elevation,localAuthority,riskLabel,medianPrice,historicallyFlooded,longitude,latitude
LS21 2QF,421611,447326,Stagnosols,120,Harrogate,1,369800,FALSE,-1.672423776,53.92162602090116
NR12 9WS,636985,325240,Stagnosols,10,North Norfolk,1,327800,FALSE,1.5118968086079547,52.77270484240553
DH1 5UB,426782,543525,Unsurveyed/Urban,80,County Durham,1,259800,FALSE,-1.585074425,54.785915383888465
LE11 3NP,453359,319057,Unsurveyed/Urban,50,Charnwood,1,350200,FALSE,-1.210623356,52.76648384772564
SK9 7AP,384800,377500,Arenosols,130,Cheshire East,1,699100,FALSE,-2.229499937,53.294237772029746
NN16 9DJ,486430,279486,Unsurveyed/Urban,80,North Northamptonshire,1,204700,FALSE,-0.730909756,52.40656478011656
WF4 5XE,430200,417900,Unsurveyed/Urban,40,Wakefield,1,204900,FALSE,-1.544518446,53.65672684553773
NE42 6DH,406741,563759,Stagnosols,70,Northumberland,1,193300,FALSE,-1.896237365,54.96840937302634
NR16 2GW,604576,295189,Luvisols,40,Breckland,1,343300,FALSE,1.0135997009585633,52.51617243303758
LS13 1NA,421961,436330,Unsurveyed/Urban,70,Leeds,1,195700,FALSE,-1.667877837,53.82278271936259
S6 5QA,431163,388165,Unsurveyed/Urban,150,Sheffield,1,155200,FALSE,-1.532895493,53.389410305420355
NR15 2DF,616883,286141,Stagnosols,50,South Norfolk,1,296700,FALSE,1.1888011715461908,52.43020385323321
NG12 4AF,459467,335451,Unsurveyed/Urban,40,Rushcliffe,1,416100,FALSE,-1.117127086,52.91320217999056
S9 5YW,437961,388817,Unsurveyed/Urban,50,Sheffield,1,134200,FALSE,-1.430607179,53.39482717657969
B14 7QA,407214,281527,Unsurveyed/Urban,150,Birmingham,1,322400,FALSE,-1.895323277,52.43167584163228
S3 8GZ,435822,388107,Unsurveyed/Urban,50,Sheffield,1,290600,TRUE,-1.462852173,53.38859455027198
DN36 4DQ,530699,405795,Stagnosols,10,North East Lincolnshire,1,173600,FALSE,-0.029542874,53.53255783017807
LS25 7EJ,440934,431460,Unsurveyed/Urban,70,Leeds,1,181900,FALSE,-1.380323097,53.777870516750326
LE67 3FL,442691,314866,Unsurveyed/Urban,150,North West Leicestershire,1,176500,FALSE,-1.369262582,52.729757163449484
NR5 9DU,618151,309630,Unsurveyed/Urban,30,Norwich,1,555000,FALSE,1.2228351987866066,52.64053033298868
DN37 9FB,524454,410700,Unsurveyed/Urban,10,North East Lincolnshire,4,141200,FALSE,-0.121756868,53.57813674084031
PE7 0NP,519093,296548,Unsurveyed/Urban,10,Peterborough,1,189300,FALSE,-0.244884482,52.55375369748372
WF13 3SP,422638,421653,Unsurveyed/Urban,60,Kirklees,1,116700,FALSE,-1.658664295,53.690839049058454
LE3 1ZJ,442609,293735,Luvisols,110,Hinckley and Bosworth,1,167200,FALSE,-1.373196233,52.53981323154312
ST20 0QY,383200,320900,Stagnosols,110,Stafford,1,333000,FALSE,-2.250533858,52.78541077039445
WS13 6TG,412943,310039,Unsurveyed/Urban,90,Lichfield,1,72400,FALSE,-1.80995874,52.68788823256974
HG5 9ES,435085,458119,Unsurveyed/Urban,50,Harrogate,1,354500,FALSE,-1.46603021,54.01789167830595
BD5 7PS,415789,431684,Unsurveyed/Urban,150,Bradford,1,90200,FALSE,-1.761870611,53.78124778766966
OL4 2ED,394788,405765,Unsurveyed/Urban,230,Oldham,1,184100,FALSE,-2.080132203,53.54849268151201
CV13 0NG,444378,306572,Stagnosols,140,Hinckley and Bosworth,1,419000,FALSE,-1.345398549,52.65506659374788
SR1 2AD,440296,557361,Unsurveyed/Urban,0,Sunderland,1,211200,FALSE,-1.37302489,54.90934354
B8 2AW,412446,288246,Unsurveyed/Urban,100,Birmingham,1,172700,FALSE,-1.818123012,52.491986276408916
OL6 6GZ,394100,399200,Unsurveyed/Urban,110,Tameside,1,134900,FALSE,-2.090389676,53.48947663248779
NE24 4LE,428723,581302,Stagnosols,20,Northumberland,1,96700,FALSE,-1.551128242,55.12527061855971
LE10 9WW,442396,293271,Luvisols,110,Hinckley and Bosworth,1,,FALSE,-1.376395616,52.53565876
LS12 2PR,427889,433838,Unsurveyed/Urban,50,Leeds,1,125500,FALSE,-1.578054244,53.80010249803553
DE7 3DS,445263,333321,Luvisols,40,Erewash,1,,FALSE,-1.328628696,52.89543753985256
SK4 2JG,388151,390435,Unsurveyed/Urban,50,Stockport,1,334600,FALSE,-2.179715648,53.410591359006126
NG34 0DQ,507087,338071,Gleysols,20,North Kesteven,1,286300,FALSE,-0.408350911,52.92937598344875
BD23 5JW,383900,479800,Stagnosols,380,Craven,1,412100,FALSE,-2.24837334,54.213677182360506
B32 2DD,400421,284751,Unsurveyed/Urban,190,Birmingham,1,192900,FALSE,-1.995231704,52.46070563880077
HU10 6JB,503677,430498,Leptosols,10,East Riding of Yorkshire,1,232300,FALSE,-0.428820432,53.76053094
WF11 8EH,449258,423722,Unsurveyed/Urban,20,Wakefield,1,115900,FALSE,-1.255250711,53.707607952698126
YO31 7RF,460720,452541,Unsurveyed/Urban,10,York,1,329000,FALSE,-1.075948586,53.965391988322004
NG19 6AB,453216,361689,Unsurveyed/Urban,110,Mansfield,1,136100,FALSE,-1.205754048,53.14969019460572
HG5 0HA,434900,457100,Unsurveyed/Urban,70,Harrogate,1,315500,FALSE,-1.468970078,54.00874617581971
DE14 3PY,423939,322253,Unsurveyed/Urban,50,East Staffordshire,6,93300,TRUE,-1.646400352,52.79731258441891
BD20 5SY,409927,441922,Stagnosols,150,Bradford,1,214700,FALSE,-1.850503736,53.87340917426075
NE34 7RQ,438645,564528,Unsurveyed/Urban,40,South Tyneside,1,268000,FALSE,-1.397812948,54.97387443826655
NG10 3SX,448023,332255,Unsurveyed/Urban,30,Erewash,4,101800,TRUE,-1.287762801,52.88561680785442
HD3 3AL,412750,417684,Unsurveyed/Urban,160,Kirklees,1,202900,FALSE,-1.808560848,53.655498055094434
WS6 9BB,398685,305920,Unsurveyed/Urban,150,South Staffordshire,1,,FALSE,-2.020872816,52.65100980157763
NE9 6LW,426177,558525,Unsurveyed/Urban,70,Gateshead,1,167900,FALSE,-1.593128203,54.920739368020186
SK17 0LJ,409177,360839,Planosols,250,Staffordshire Moorlands,1,369600,FALSE,-1.864254831,53.14461909294786
LE9 7ZG,442609,293735,Luvisols,110,Hinckley and Bosworth,1,207600,FALSE,-1.373196233,52.53981323154312
PE34 4WE,554512,320050,Gleysols,0,King's Lynn and West Norfolk,8,233200,FALSE,0.28812410210608047,52.75596997802997
HX5 9ET,411700,421350,Unsurveyed/Urban,80,Calderdale,1,108400,FALSE,-1.824311011,53.688472751243964
LE9 5AJ,454815,298829,Planosols,70,Blaby,1,,FALSE,-1.192405788,52.584513687180156
BD1 1DL,416330,433119,Unsurveyed/Urban,100,Bradford,1,100400,FALSE,-1.753585128,53.79412883922264
S81 9SR,458539,387207,Cambisols,40,Bassetlaw,1,157100,FALSE,-1.121485973,53.37848148124991
LS16 7DG,425344,440300,Unsurveyed/Urban,180,Leeds,1,340900,FALSE,-1.616162703,53.85831068361175
DE5 6BD,440234,358199,Stagnosols,130,North East Derbyshire,1,,FALSE,-1.400287873,53.11945627280113
PE13 5NH,540872,316079,Gleysols,0,Fenland,5,266900,FALSE,0.084455931,52.72402092536394
LS1 5EL,430035,433385,Unsurveyed/Urban,30,Leeds,1,4252500,FALSE,-1.545517508,53.79591210566079
ST20 0FG,383285,320576,Cambisols,110,Stafford,1,449000,FALSE,-2.249256916,52.782500859043424
SK3 0BS,387872,389501,Unsurveyed/Urban,60,Stockport,1,495100,FALSE,-2.183876504,53.4021897
DL13 1DQ,384957,540433,Stagnosols,420,County Durham,1,282700,FALSE,-2.235276677,54.758608970511716
HU5 3UB,507033,429786,Unsurveyed/Urban,0,"Kingston upon Hull, City of",6,73100,FALSE,-0.378182396,53.75345629
NE65 7YZ,405534,601841,Cambisols,110,Northumberland,1,229600,FALSE,-1.914363329,55.31062641404998
NE61 2HN,420770,585144,Unsurveyed/Urban,60,Northumberland,1,298600,FALSE,-1.675558222,55.16018930595904
S8 8PQ,435441,383362,Unsurveyed/Urban,190,Sheffield,1,222400,FALSE,-1.469110753,53.34597106642728
DL5 6GH,426119,523372,Stagnosols,120,Darlington,1,331100,FALSE,-1.597180301,54.60484755591156
S42 5YG,437836,371072,Unsurveyed/Urban,90,Chesterfield,1,168600,FALSE,-1.434597525,53.23533969029588
WS9 9EP,405924,303342,Cambisols,180,Walsall,1,362800,FALSE,-1.91391513,52.627805122155685
S9 4AT,440232,387433,Unsurveyed/Urban,90,Sheffield,1,98800,FALSE,-1.396633748,53.38222003
LS28 8AF,422422,432795,Unsurveyed/Urban,150,Leeds,1,231500,FALSE,-1.661131139,53.79099133
PE21 8SS,532582,343809,Unsurveyed/Urban,0,Boston,6,123200,FALSE,-0.026947262,52.97524293482196
LS15 4PJ,439103,436851,Cambisols,90,Leeds,1,316400,FALSE,-1.407423679,53.82646226587457
NR11 8DL,630386,337349,Cambisols,30,North Norfolk,1,191500,FALSE,1.4227965310142812,52.88421696360896
NE29 0PS,434600,568800,Unsurveyed/Urban,50,North Tyneside,1,278800,FALSE,-1.460486859,55.012557921721026
IP11 0XJ,628372,236361,Cambisols,20,East Suffolk,1,272000,FALSE,1.3239538820694694,51.978750013921626
S9 4ED,439295,386623,Unsurveyed/Urban,90,Sheffield,1,104000,FALSE,-1.410819826,53.37500997864615
DE2 6TD,438802,335823,Unsurveyed/Urban,60,Derby,1,,FALSE,-1.424365202,52.91843137623427
S9 1FT,438700,391200,Unsurveyed/Urban,80,Sheffield,1,158500,FALSE,-1.419203206,53.416192304093045
DH5 9ED,435610,548069,Unsurveyed/Urban,90,Sunderland,1,205300,FALSE,-1.44725213,54.826201171604716
HU5 5GQ,505372,429980,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,111500,FALSE,-0.403296703,53.75553735190399
NN14 6DA,482085,281230,Cambisols,120,North Northamptonshire,1,194200,FALSE,-0.794337892,52.42290808
B16 8RX,405125,286729,Unsurveyed/Urban,150,Birmingham,1,309400,FALSE,-1.925970136,52.47846489721886
S7 1DT,434693,385108,Unsurveyed/Urban,80,Sheffield,1,149100,FALSE,-1.480154978,53.361713987772355
NN15 5QB,489956,274179,Cambisols,60,North Northamptonshire,1,313900,FALSE,-0.680515019,52.35829942700563
WF5 0JJ,428418,419750,Unsurveyed/Urban,90,Wakefield,1,94700,FALSE,-1.571312462,53.673453933252894
LN1 3JS,497536,372691,Unsurveyed/Urban,60,Lincoln,1,230600,FALSE,-0.539894799,53.242293502975684
TS17 9QB,446557,516802,Stagnosols,10,Stockton-on-Tees,1,185400,FALSE,-1.281849759,54.54434370616551
S5 6LZ,436628,391895,Unsurveyed/Urban,130,Sheffield,1,98500,FALSE,-1.450295423,53.4225865
HX2 8UF,406646,427977,Unsurveyed/Urban,230,Calderdale,1,120400,FALSE,-1.900700509,53.74812426526933
NR34 7JX,649891,282836,Arenosols,10,East Suffolk,9,302300,FALSE,1.6708538322300996,52.386478813756284
SK17 6FD,405784,374131,Unsurveyed/Urban,310,High Peak,1,159200,FALSE,-1.914745385,53.26414570683759
WF8 2RA,446121,420728,Unsurveyed/Urban,50,Wakefield,1,192800,FALSE,-1.30321456,53.68098540097252
LE6 0ZU,442306,314418,Unsurveyed/Urban,150,North West Leicestershire,1,225000,FALSE,-1.375020916,52.72576024074513
YO25 9WE,493400,452400,Leptosols,60,East Riding of Yorkshire,1,284900,FALSE,-0.577998294,53.95926381726731
HU17 8QZ,501615,439659,Luvisols,40,East Riding of Yorkshire,1,359100,FALSE,-0.457067148,53.84324544302275
DY6 0AX,386878,289265,Arenosols,70,South Staffordshire,1,294800,FALSE,-2.194731709,52.50112573461275
NG5 3EL,457401,343666,Unsurveyed/Urban,60,Nottingham,1,240600,FALSE,-1.146394202,52.98726484098176
WS1 3BT,401483,297621,Unsurveyed/Urban,150,Walsall,1,153500,FALSE,-1.979548589,52.57640400225572
WS1 1DP,401396,298550,Unsurveyed/Urban,120,Walsall,6,51800,FALSE,-1.9808288,52.58475574163229
B20 2NJ,405498,289132,Unsurveyed/Urban,140,Birmingham,1,237700,FALSE,-1.920439402,52.50006415961571
TS13 4PW,471921,518207,Cambisols,70,Redcar and Cleveland,1,22100,FALSE,-0.889505669,54.55400643931634
NR18 0PA,611678,301856,Luvisols,40,South Norfolk,1,208200,FALSE,1.122350278,52.57330952633811
NG5 2HW,457349,343093,Unsurveyed/Urban,70,Nottingham,1,185900,FALSE,-1.147270105,52.98212016347389
BD5 7UG,416376,431694,Unsurveyed/Urban,140,Bradford,1,89900,FALSE,-1.752962009,53.78131966494121
YO32 3SZ,461323,458451,Gleysols,10,York,1,332600,FALSE,-1.065570488,54.018431008519855
DN8 5QR,469293,412193,Stagnosols,0,Doncaster,8,130400,FALSE,-0.954347647,53.60173041180669
WF10 4BX,443592,425018,Unsurveyed/Urban,30,Wakefield,1,193500,FALSE,-1.340898308,53.719758334842446
HG4 1TT,431897,470486,Cambisols,30,Harrogate,1,242100,FALSE,-1.513385456,54.12924271071181
NG24 3SJ,476832,351791,Cambisols,10,Newark and Sherwood,1,182200,FALSE,-0.855070585,53.05785764563281
WF1 9AH,433076,420442,Unsurveyed/Urban,30,Wakefield,1,,FALSE,-1.500733501,53.679400525873746
LS27 8QF,427000,428000,Unsurveyed/Urban,120,Leeds,1,165900,FALSE,-1.592059926,53.74767863041145
TS18 1YE,443993,518654,Unsurveyed/Urban,10,Stockton-on-Tees,1,99500,FALSE,-1.321203892,54.56121480535559
NE33 4LY,436707,566534,Unsurveyed/Urban,20,South Tyneside,1,103600,FALSE,-1.427830814,54.99204586755186
WA16 8YB,376000,378400,Unsurveyed/Urban,60,Cheshire East,1,581300,FALSE,-2.36158873,53.30200008587231
PE10 9BH,509625,320447,Cambisols,10,South Kesteven,1,271400,FALSE,-0.376529719,52.77049925160031
HU17 7DZ,502583,440414,Unsurveyed/Urban,10,East Riding of Yorkshire,1,310200,FALSE,-0.442108922,53.84983877061896
HU8 7JH,510414,429342,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,110700,TRUE,-0.327087251,53.74876284780995
DE21 7NH,439851,335377,Unsurveyed/Urban,50,Derby,1,89800,FALSE,-1.408819479,52.914345797732715
B18 7EE,404586,287921,Unsurveyed/Urban,140,Birmingham,1,155800,FALSE,-1.933890146,52.48918559458801
LN8 6AE,519941,389097,Leptosols,120,East Lindsey,5,364300,FALSE,-0.198125601,53.38510642560522
NG5 5SB,457295,345375,Unsurveyed/Urban,80,Nottingham,1,152300,FALSE,-1.147670686,53.002636957115755
DE13 9PD,416265,324493,Stagnosols,130,East Staffordshire,1,750700,FALSE,-1.760101807,52.817733067717924
SK8 9BX,385616,388498,Unsurveyed/Urban,40,Stockport,1,,FALSE,-2.217761609,53.39311709765006
IP5 7AB,621775,245764,Unsurveyed/Urban,30,East Suffolk,1,,FALSE,1.2341489911010146,52.06582461371631
M34 7GD,393369,393482,Unsurveyed/Urban,100,Tameside,1,157700,FALSE,-2.101284123,53.43807183429149
BD4 7EH,416747,431281,Unsurveyed/Urban,140,Bradford,1,170100,FALSE,-1.747354129,53.77759594512076
TS24 0SD,451436,532891,Unsurveyed/Urban,10,Hartlepool,1,149600,FALSE,-1.2036222,54.68844623528488
OL3 6EZ,400172,405550,Arenosols,200,Oldham,1,273300,FALSE,-1.998875052,53.54658720623751
DN12 3AL,452013,398858,Unsurveyed/Urban,50,Doncaster,1,119300,FALSE,-1.217656418,53.483878191688454
DE14 3WD,425087,324294,Unsurveyed/Urban,50,East Staffordshire,1,201600,TRUE,-1.629218754,52.81560777553271
DH7 9PA,419369,541923,Stagnosols,130,County Durham,1,207800,FALSE,-1.700447711,54.771858380667766
S70 5DG,435256,403517,Unsurveyed/Urban,60,Barnsley,1,181600,FALSE,-1.469639788,53.52713890797997
NE42 6DL,406729,563846,Stagnosols,70,Northumberland,1,230500,FALSE,-1.896422798,54.96919133057131
DN14 0RT,458885,423382,Arenosols,10,Selby,8,214300,FALSE,-1.109490196,53.70355744553502
TS9 5WU,450368,514333,Stagnosols,50,Middlesbrough,1,289000,FALSE,-1.223367495,54.521793335784096
WF8 2YW,447187,421781,Cambisols,50,Wakefield,1,216300,FALSE,-1.286917102,53.69035422987027
BD17 7RD,418181,440259,Unsurveyed/Urban,70,Bradford,7,249200,FALSE,-1.725067116,53.85824083396578
S66 2RX,448839,392264,Unsurveyed/Urban,130,Rotherham,1,81800,FALSE,-1.266504269,53.424916452131534
B10 0RT,408500,286000,Unsurveyed/Urban,110,Birmingham,1,600100,FALSE,-1.876296469,52.47186981099732
LE10 1JF,443709,294203,Luvisols,130,Hinckley and Bosworth,1,296400,FALSE,-1.356917283,52.54393328
YO19 5XQ,466296,454176,Gleysols,20,York,5,391700,FALSE,-0.990613998,53.97940115
HD3 3TE,409915,418629,Cambisols,270,Kirklees,1,200400,FALSE,-1.851425946,53.66405264132722
DE2 5DT,435791,341668,Cambisols,60,Erewash,1,,FALSE,-1.468500719,52.97117967424365
NG22 0TF,477645,373665,Luvisols,20,Bassetlaw,1,399200,FALSE,-0.837645832,53.25432384000685
LS28 8QW,422062,432693,Unsurveyed/Urban,160,Leeds,1,200900,FALSE,-1.666602839,53.79008987291416
LS2 8XW,428811,433420,Unsurveyed/Urban,30,Leeds,1,2955000,FALSE,-1.564095279,53.79629560926638
DE3 9JH,431159,335793,Unsurveyed/Urban,100,Derby,1,281600,FALSE,-1.538033606,52.918657753533815
LS12 6EL,427388,431410,Unsurveyed/Urban,40,Leeds,1,497600,FALSE,-1.585875336,53.77830678304489
S43 4HD,447327,377217,Arenosols,150,Bolsover,1,190600,FALSE,-1.291501663,53.28981254468598
S40 3AR,436112,370717,Unsurveyed/Urban,100,Chesterfield,1,98000,FALSE,-1.460465391,53.23226845438775
S61 4RT,441722,394904,Stagnosols,70,Rotherham,1,216000,FALSE,-1.373249071,53.449254094761855
LE4 7BR,461000,306000,Unsurveyed/Urban,60,Leicester,1,252800,FALSE,-1.099810785,52.64831382428715
BD13 2HQ,409784,430173,Unsurveyed/Urban,350,Bradford,1,164600,FALSE,-1.853047898,53.767813123236095
NG15 9ES,456000,355000,Unsurveyed/Urban,140,Gedling,1,327000,FALSE,-1.165296665,53.08928451506758
TS7 0QQ,452850,514772,Unsurveyed/Urban,80,Middlesbrough,1,251000,FALSE,-1.184948287,54.52548597425908
S66 3YL,448890,392621,Arenosols,120,Rotherham,1,190300,FALSE,-1.265681582,53.42812037545351
NG31 8TH,491519,335571,Unsurveyed/Urban,60,South Kesteven,1,206700,FALSE,-0.640577052,52.90978460790441
NR3 2PN,621501,310452,Unsurveyed/Urban,20,Norwich,1,257700,FALSE,1.2728121571270672,52.64655190007134
B77 2JF,421750,302599,Unsurveyed/Urban,70,Tamworth,1,161800,FALSE,-1.680158391,52.62072581
B16 9JY,404142,286330,Unsurveyed/Urban,160,Birmingham,1,282500,FALSE,-1.940448234,52.474886042355024
DE56 1GS,435753,347925,Unsurveyed/Urban,110,Amber Valley,1,112500,FALSE,-1.468376488,53.02742499125733
DN14 7EN,474297,427871,Arenosols,10,East Riding of Yorkshire,6,286600,FALSE,-0.874998286,53.74193510611542
DL8 4QP,412707,487704,Cambisols,140,Richmondshire,1,333900,FALSE,-1.806319177,54.284814014322684
DN34 5XN,524783,408583,Unsurveyed/Urban,10,North East Lincolnshire,3,97100,FALSE,-0.117635555,53.55904070328931
SK14 4HG,395757,396391,Unsurveyed/Urban,150,Tameside,1,184700,FALSE,-2.065377432,53.46424445116836
DL8 3TF,398432,484874,Cambisols,180,Richmondshire,1,346900,FALSE,-2.02557068,54.25953244586469
LN11 8UN,538754,387333,Stagnosols,20,East Lindsey,1,109700,FALSE,0.083766861,53.36465928268388
TS18 5NS,441507,517835,Unsurveyed/Urban,20,Stockton-on-Tees,1,196500,FALSE,-1.359760012,54.55406451569603
NE3 4GY,423613,568196,Unsurveyed/Urban,70,Newcastle upon Tyne,1,360200,FALSE,-1.632337368,55.00777042384082
YO4 1HP,474564,455383,Luvisols,20,East Riding of Yorkshire,1,,FALSE,-0.864275171,53.989122558184775
NN10 6EA,495607,267230,Unsurveyed/Urban,60,North Northamptonshire,1,410200,FALSE,-0.599535638,52.29489000466922
S7 1WB,434412,383896,Unsurveyed/Urban,90,Sheffield,1,263100,FALSE,-1.484508587,53.35083852197769
PE9 1XD,503136,307811,Unsurveyed/Urban,50,South Kesteven,1,223100,FALSE,-0.476635017,52.658223657121866
S64 0LB,449315,399902,Unsurveyed/Urban,20,Doncaster,1,134900,TRUE,-1.25814653,53.49352043275758
HD9 1HR,416497,407343,Stagnosols,190,Kirklees,1,278600,FALSE,-1.752410902,53.562447593684446
NE28 0HG,432240,568035,Unsurveyed/Urban,50,North Tyneside,1,103300,FALSE,-1.497474884,55.00584171655821
BD17 7LG,416809,439769,Unsurveyed/Urban,80,Bradford,1,297200,FALSE,-1.74595286,53.853882748322654
NR14 7HS,632929,304412,Histosols,0,South Norfolk,6,430800,FALSE,1.437166567875629,52.58757001758219
BD19 3NX,418812,425664,Unsurveyed/Urban,100,Kirklees,1,147100,FALSE,-1.716359301,53.72704078
S80 3JW,452089,381068,Cambisols,110,Rotherham,1,216300,FALSE,-1.219442355,53.32397927
S12 4LP,442045,383222,Unsurveyed/Urban,100,Sheffield,1,132800,FALSE,-1.369938033,53.34423048065075
DL6 1EB,437076,494457,Unsurveyed/Urban,40,Hambleton,1,209100,FALSE,-1.431183292,54.34432035
M34 5YQ,392614,395430,Unsurveyed/Urban,100,Tameside,1,282300,FALSE,-2.112695701,53.455571169559235
NR17 1PZ,608530,293531,Stagnosols,60,Breckland,1,351400,FALSE,1.0707450532249534,52.49979151693327
S64 9WU,444600,401062,Unsurveyed/Urban,20,Rotherham,1,82700,FALSE,-1.329045305,53.50436604210876
LE17 4TA,453411,284463,Stagnosols,120,Harborough,1,759300,FALSE,-1.215428765,52.45551642
NG31 9WG,491515,335558,Unsurveyed/Urban,60,South Kesteven,1,212300,FALSE,-0.64064017,52.90966846020957
BD19 4RE,421053,425796,Unsurveyed/Urban,150,Kirklees,1,148400,FALSE,-1.682385806,53.72814206249956
NE34 0DH,435625,563874,Unsurveyed/Urban,20,South Tyneside,1,112800,FALSE,-1.445070325,54.96822205669572
ST10 1XR,400295,342782,Planosols,170,Staffordshire Moorlands,1,257500,FALSE,-1.997054319,52.982380528429104
IP25 6AD,591591,300800,Stagnosols,50,Breckland,1,264500,FALSE,0.8257242678984194,52.57126853532618
TS19 8LX,441969,521538,Unsurveyed/Urban,40,Stockton-on-Tees,1,125900,FALSE,-1.352090066,54.587302498782655
NE40 4UG,413531,563477,Unsurveyed/Urban,80,Gateshead,1,96500,FALSE,-1.790191653,54.965738785267504
DN20 8AA,500177,407383,Unsurveyed/Urban,10,North Lincolnshire,1,173300,FALSE,-0.489334611,53.55352588475879
NR25 6LY,608555,338913,Cambisols,60,North Norfolk,1,391600,FALSE,1.099868365849535,52.907156870052184
BD20 9NG,404277,446862,Stagnosols,120,Bradford,1,311900,FALSE,-1.936367822,53.917884992030096
SK10 2GG,391572,375175,Unsurveyed/Urban,150,Cheshire East,1,180300,FALSE,-2.127840278,53.27349145277363
DN15 8NE,488362,411884,Unsurveyed/Urban,40,North Lincolnshire,1,71900,FALSE,-0.666349235,53.596090084119254
OL2 6QQ,391975,407802,Unsurveyed/Urban,160,Oldham,1,166200,FALSE,-2.122639933,53.56676577207758
WF4 6JJ,429003,418539,Unsurveyed/Urban,70,Wakefield,1,202500,FALSE,-1.562570265,53.66253759660827
SK17 0RE,405493,366549,Podsols,380,Staffordshire Moorlands,1,425900,FALSE,-1.919235996,53.195995611517155
TS15 9HY,442114,511987,Stagnosols,30,Stockton-on-Tees,1,132200,FALSE,-1.351209107,54.50146273963157
B29 6UE,404630,282138,Unsurveyed/Urban,140,Birmingham,1,263700,FALSE,-1.933320434,52.43719619
